"user.id","genre","date","score"
3,"classic rock","2008-09-16",""
72,"classic rock","2008-09-16","1 Slight Interest"
11,"classic rock","2008-09-16","3 High Interest"
63,"classic rock","2008-09-16","2 Moderate Interest"
21,"classic rock","2008-09-16","3 High Interest"
59,"classic rock","2008-09-16","2 Moderate Interest"
47,"classic rock","2008-09-16","3 High Interest"
51,"classic rock","2008-09-16",""
17,"classic rock","2008-09-16","2 Moderate Interest"
52,"classic rock","2008-09-16","3 High Interest"
29,"classic rock","2008-09-16","3 High Interest"
40,"classic rock","2008-09-16","2 Moderate Interest"
50,"classic rock","2008-09-16","3 High Interest"
9,"classic rock","2008-09-16","1 Slight Interest"
7,"classic rock","2008-09-16","3 High Interest"
69,"classic rock","2008-09-16",""
44,"classic rock","2008-09-16","3 High Interest"
27,"classic rock","2008-09-16","2 Moderate Interest"
66,"classic rock","2008-09-16",""
67,"classic rock","2008-09-16",""
64,"classic rock","2008-09-16","2 Moderate Interest"
6,"classic rock","2008-09-15","3 High Interest"
19,"classic rock","2008-09-15","2 Moderate Interest"
30,"classic rock","2008-09-15",""
71,"classic rock","2008-09-15",""
1,"classic rock","2008-09-15","2 Moderate Interest"
46,"classic rock","2008-09-15","3 High Interest"
35,"classic rock","2008-09-15","3 High Interest"
32,"classic rock","2008-09-15","3 High Interest"
53,"classic rock","2008-09-15",""
83,"classic rock","2008-09-15","2 Moderate Interest"
14,"classic rock","2008-09-15",""
25,"classic rock","2008-09-15","3 High Interest"
61,"classic rock","2008-09-15","1 Slight Interest"
33,"classic rock","2008-09-15","1 Slight Interest"
60,"classic rock","2008-09-15","3 High Interest"
48,"classic rock","2008-09-15",""
41,"classic rock","2008-09-15","1 Slight Interest"
38,"classic rock","2008-09-15","2 Moderate Interest"
28,"classic rock","2008-09-15",""
26,"classic rock","2008-09-15","2 Moderate Interest"
10,"classic rock","2008-09-15","3 High Interest"
22,"classic rock","2008-09-15","2 Moderate Interest"
65,"classic rock","2008-09-15","3 High Interest"
18,"classic rock","2008-09-15","3 High Interest"
54,"classic rock","2008-09-15","2 Moderate Interest"
2,"classic rock","2008-09-15","1 Slight Interest"
56,"classic rock","2008-09-15","3 High Interest"
5,"classic rock","2008-09-15","2 Moderate Interest"
20,"classic rock","2008-09-15","3 High Interest"
57,"classic rock","2008-09-15","3 High Interest"
58,"classic rock","2008-09-15","2 Moderate Interest"
62,"classic rock","2008-09-15","2 Moderate Interest"
31,"classic rock","2008-09-15","3 High Interest"
4,"classic rock","2008-09-15","2 Moderate Interest"
68,"classic rock","2008-09-15","2 Moderate Interest"
42,"classic rock","2008-09-15","3 High Interest"
24,"classic rock","2008-09-15","1 Slight Interest"
45,"classic rock","2008-09-15",""
70,"classic rock","2008-09-15",""
82,"classic rock","2008-09-15",""
23,"classic rock","2008-09-15","2 Moderate Interest"
8,"classic rock","2008-09-15","2 Moderate Interest"
84,"classic rock","2008-09-15",""
43,"classic rock","2008-09-15","3 High Interest"
34,"classic rock","2008-09-15","2 Moderate Interest"
13,"classic rock","2008-09-15","2 Moderate Interest"
49,"classic rock","2008-09-15","2 Moderate Interest"
16,"classic rock","2008-09-15","2 Moderate Interest"
73,"heavy metal / hardcore","2008-09-22",""
55,"heavy metal / hardcore","2008-09-19","3 High Interest"
36,"heavy metal / hardcore","2008-09-19",""
39,"heavy metal / hardcore","2008-09-18",""
37,"heavy metal / hardcore","2008-09-16","2 Moderate Interest"
3,"heavy metal / hardcore","2008-09-16",""
72,"heavy metal / hardcore","2008-09-16","1 Slight Interest"
11,"heavy metal / hardcore","2008-09-16",""
63,"heavy metal / hardcore","2008-09-16","3 High Interest"
21,"heavy metal / hardcore","2008-09-16","3 High Interest"
59,"heavy metal / hardcore","2008-09-16","2 Moderate Interest"
47,"heavy metal / hardcore","2008-09-16","3 High Interest"
51,"heavy metal / hardcore","2008-09-16",""
17,"heavy metal / hardcore","2008-09-16",""
52,"heavy metal / hardcore","2008-09-16","3 High Interest"
29,"heavy metal / hardcore","2008-09-16",""
40,"heavy metal / hardcore","2008-09-16",""
50,"heavy metal / hardcore","2008-09-16","1 Slight Interest"
9,"heavy metal / hardcore","2008-09-16","1 Slight Interest"
7,"heavy metal / hardcore","2008-09-16","1 Slight Interest"
69,"heavy metal / hardcore","2008-09-16",""
44,"heavy metal / hardcore","2008-09-16",""
27,"heavy metal / hardcore","2008-09-16","3 High Interest"
66,"heavy metal / hardcore","2008-09-16",""
67,"heavy metal / hardcore","2008-09-16",""
64,"heavy metal / hardcore","2008-09-16",""
6,"heavy metal / hardcore","2008-09-15",""
19,"heavy metal / hardcore","2008-09-15",""
30,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
71,"heavy metal / hardcore","2008-09-15",""
1,"heavy metal / hardcore","2008-09-15",""
46,"heavy metal / hardcore","2008-09-15",""
35,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
32,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
53,"heavy metal / hardcore","2008-09-15",""
83,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
14,"heavy metal / hardcore","2008-09-15",""
25,"heavy metal / hardcore","2008-09-15","3 High Interest"
61,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
33,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
60,"heavy metal / hardcore","2008-09-15",""
48,"heavy metal / hardcore","2008-09-15",""
41,"heavy metal / hardcore","2008-09-15",""
38,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
28,"heavy metal / hardcore","2008-09-15",""
26,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
10,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
22,"heavy metal / hardcore","2008-09-15",""
65,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
18,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
54,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
2,"heavy metal / hardcore","2008-09-15","3 High Interest"
56,"heavy metal / hardcore","2008-09-15","3 High Interest"
5,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
20,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
57,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
58,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
62,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
31,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
4,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
68,"heavy metal / hardcore","2008-09-15",""
42,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
24,"heavy metal / hardcore","2008-09-15",""
45,"heavy metal / hardcore","2008-09-15",""
70,"heavy metal / hardcore","2008-09-15",""
82,"heavy metal / hardcore","2008-09-15",""
23,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
8,"heavy metal / hardcore","2008-09-15",""
84,"heavy metal / hardcore","2008-09-15",""
43,"heavy metal / hardcore","2008-09-15","3 High Interest"
34,"heavy metal / hardcore","2008-09-15","2 Moderate Interest"
13,"heavy metal / hardcore","2008-09-15","1 Slight Interest"
49,"heavy metal / hardcore","2008-09-15","3 High Interest"
16,"heavy metal / hardcore","2008-09-15",""
73,"pop / top 40","2008-09-22",""
55,"pop / top 40","2008-09-19","2 Moderate Interest"
36,"pop / top 40","2008-09-19","2 Moderate Interest"
39,"pop / top 40","2008-09-18",""
37,"pop / top 40","2008-09-16","3 High Interest"
3,"pop / top 40","2008-09-16",""
72,"pop / top 40","2008-09-16","1 Slight Interest"
11,"pop / top 40","2008-09-16","3 High Interest"
63,"pop / top 40","2008-09-16","2 Moderate Interest"
21,"pop / top 40","2008-09-16","1 Slight Interest"
59,"pop / top 40","2008-09-16","1 Slight Interest"
47,"pop / top 40","2008-09-16","1 Slight Interest"
51,"pop / top 40","2008-09-16",""
17,"pop / top 40","2008-09-16","2 Moderate Interest"
52,"pop / top 40","2008-09-16","1 Slight Interest"
29,"pop / top 40","2008-09-16","2 Moderate Interest"
40,"pop / top 40","2008-09-16","2 Moderate Interest"
50,"pop / top 40","2008-09-16","2 Moderate Interest"
9,"pop / top 40","2008-09-16","1 Slight Interest"
7,"pop / top 40","2008-09-16","2 Moderate Interest"
69,"pop / top 40","2008-09-16",""
44,"pop / top 40","2008-09-16","2 Moderate Interest"
27,"pop / top 40","2008-09-16",""
66,"pop / top 40","2008-09-16","2 Moderate Interest"
67,"pop / top 40","2008-09-16","3 High Interest"
64,"pop / top 40","2008-09-16","1 Slight Interest"
6,"pop / top 40","2008-09-15",""
19,"pop / top 40","2008-09-15","3 High Interest"
30,"pop / top 40","2008-09-15","1 Slight Interest"
71,"pop / top 40","2008-09-15",""
1,"pop / top 40","2008-09-15",""
46,"pop / top 40","2008-09-15",""
35,"pop / top 40","2008-09-15","1 Slight Interest"
32,"pop / top 40","2008-09-15",""
53,"pop / top 40","2008-09-15",""
83,"pop / top 40","2008-09-15","2 Moderate Interest"
14,"pop / top 40","2008-09-15",""
25,"pop / top 40","2008-09-15","2 Moderate Interest"
61,"pop / top 40","2008-09-15","2 Moderate Interest"
33,"pop / top 40","2008-09-15","2 Moderate Interest"
60,"pop / top 40","2008-09-15","1 Slight Interest"
48,"pop / top 40","2008-09-15","1 Slight Interest"
41,"pop / top 40","2008-09-15",""
38,"pop / top 40","2008-09-15","1 Slight Interest"
28,"pop / top 40","2008-09-15","2 Moderate Interest"
26,"pop / top 40","2008-09-15","2 Moderate Interest"
10,"pop / top 40","2008-09-15",""
22,"pop / top 40","2008-09-15","3 High Interest"
65,"pop / top 40","2008-09-15","3 High Interest"
18,"pop / top 40","2008-09-15","2 Moderate Interest"
54,"pop / top 40","2008-09-15","3 High Interest"
2,"pop / top 40","2008-09-15",""
56,"pop / top 40","2008-09-15","3 High Interest"
5,"pop / top 40","2008-09-15","1 Slight Interest"
20,"pop / top 40","2008-09-15","2 Moderate Interest"
57,"pop / top 40","2008-09-15","3 High Interest"
58,"pop / top 40","2008-09-15","3 High Interest"
62,"pop / top 40","2008-09-15","2 Moderate Interest"
31,"pop / top 40","2008-09-15","2 Moderate Interest"
4,"pop / top 40","2008-09-15","1 Slight Interest"
68,"pop / top 40","2008-09-15",""
42,"pop / top 40","2008-09-15","2 Moderate Interest"
24,"pop / top 40","2008-09-15","2 Moderate Interest"
45,"pop / top 40","2008-09-15",""
70,"pop / top 40","2008-09-15",""
82,"pop / top 40","2008-09-15",""
23,"pop / top 40","2008-09-15","3 High Interest"
8,"pop / top 40","2008-09-15","3 High Interest"
84,"pop / top 40","2008-09-15",""
43,"pop / top 40","2008-09-15","1 Slight Interest"
34,"pop / top 40","2008-09-15","1 Slight Interest"
13,"pop / top 40","2008-09-15",""
49,"pop / top 40","2008-09-15",""
16,"pop / top 40","2008-09-15","2 Moderate Interest"
73,"techno / lounge / electronic","2008-09-22",""
55,"techno / lounge / electronic","2008-09-19","3 High Interest"
36,"techno / lounge / electronic","2008-09-19","3 High Interest"
39,"techno / lounge / electronic","2008-09-18",""
37,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
3,"techno / lounge / electronic","2008-09-16",""
72,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
11,"techno / lounge / electronic","2008-09-16","3 High Interest"
63,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
21,"techno / lounge / electronic","2008-09-16",""
59,"techno / lounge / electronic","2008-09-16","3 High Interest"
47,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
51,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
17,"techno / lounge / electronic","2008-09-16",""
52,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
29,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
40,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
50,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
9,"techno / lounge / electronic","2008-09-16","3 High Interest"
7,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
69,"techno / lounge / electronic","2008-09-16","3 High Interest"
44,"techno / lounge / electronic","2008-09-16",""
27,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
66,"techno / lounge / electronic","2008-09-16","1 Slight Interest"
67,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
64,"techno / lounge / electronic","2008-09-16","2 Moderate Interest"
6,"techno / lounge / electronic","2008-09-15","3 High Interest"
19,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
30,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
71,"techno / lounge / electronic","2008-09-15",""
1,"techno / lounge / electronic","2008-09-15",""
46,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
35,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
32,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
53,"techno / lounge / electronic","2008-09-15",""
83,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
14,"techno / lounge / electronic","2008-09-15",""
25,"techno / lounge / electronic","2008-09-15","3 High Interest"
61,"techno / lounge / electronic","2008-09-15","3 High Interest"
33,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
60,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
48,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
41,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
38,"techno / lounge / electronic","2008-09-15","3 High Interest"
28,"techno / lounge / electronic","2008-09-15","3 High Interest"
26,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
10,"techno / lounge / electronic","2008-09-15",""
22,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
65,"techno / lounge / electronic","2008-09-15","3 High Interest"
18,"techno / lounge / electronic","2008-09-15","3 High Interest"
54,"techno / lounge / electronic","2008-09-15",""
2,"techno / lounge / electronic","2008-09-15",""
56,"techno / lounge / electronic","2008-09-15",""
5,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
20,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
57,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
58,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
62,"techno / lounge / electronic","2008-09-15","3 High Interest"
31,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
4,"techno / lounge / electronic","2008-09-15","1 Slight Interest"
68,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
42,"techno / lounge / electronic","2008-09-15","3 High Interest"
24,"techno / lounge / electronic","2008-09-15",""
45,"techno / lounge / electronic","2008-09-15",""
70,"techno / lounge / electronic","2008-09-15",""
82,"techno / lounge / electronic","2008-09-15",""
23,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
8,"techno / lounge / electronic","2008-09-15",""
84,"techno / lounge / electronic","2008-09-15",""
43,"techno / lounge / electronic","2008-09-15",""
34,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
13,"techno / lounge / electronic","2008-09-15",""
49,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
16,"techno / lounge / electronic","2008-09-15","2 Moderate Interest"
73,"hip-hop / r&b","2008-09-22",""
55,"hip-hop / r&b","2008-09-19","2 Moderate Interest"
36,"hip-hop / r&b","2008-09-19","2 Moderate Interest"
39,"hip-hop / r&b","2008-09-18",""
37,"hip-hop / r&b","2008-09-16","1 Slight Interest"
3,"hip-hop / r&b","2008-09-16",""
72,"hip-hop / r&b","2008-09-16","1 Slight Interest"
11,"hip-hop / r&b","2008-09-16","1 Slight Interest"
63,"hip-hop / r&b","2008-09-16","1 Slight Interest"
21,"hip-hop / r&b","2008-09-16","1 Slight Interest"
59,"hip-hop / r&b","2008-09-16","1 Slight Interest"
47,"hip-hop / r&b","2008-09-16","1 Slight Interest"
51,"hip-hop / r&b","2008-09-16",""
17,"hip-hop / r&b","2008-09-16",""
52,"hip-hop / r&b","2008-09-16","2 Moderate Interest"
29,"hip-hop / r&b","2008-09-16",""
40,"hip-hop / r&b","2008-09-16",""
50,"hip-hop / r&b","2008-09-16","2 Moderate Interest"
9,"hip-hop / r&b","2008-09-16","3 High Interest"
7,"hip-hop / r&b","2008-09-16","2 Moderate Interest"
69,"hip-hop / r&b","2008-09-16",""
44,"hip-hop / r&b","2008-09-16",""
27,"hip-hop / r&b","2008-09-16","1 Slight Interest"
66,"hip-hop / r&b","2008-09-16",""
67,"hip-hop / r&b","2008-09-16","3 High Interest"
64,"hip-hop / r&b","2008-09-16",""
6,"hip-hop / r&b","2008-09-15",""
19,"hip-hop / r&b","2008-09-15","1 Slight Interest"
30,"hip-hop / r&b","2008-09-15",""
71,"hip-hop / r&b","2008-09-15",""
1,"hip-hop / r&b","2008-09-15",""
46,"hip-hop / r&b","2008-09-15",""
35,"hip-hop / r&b","2008-09-15","1 Slight Interest"
32,"hip-hop / r&b","2008-09-15",""
53,"hip-hop / r&b","2008-09-15",""
83,"hip-hop / r&b","2008-09-15","1 Slight Interest"
14,"hip-hop / r&b","2008-09-15",""
25,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
61,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
33,"hip-hop / r&b","2008-09-15","1 Slight Interest"
60,"hip-hop / r&b","2008-09-15","1 Slight Interest"
48,"hip-hop / r&b","2008-09-15",""
41,"hip-hop / r&b","2008-09-15",""
38,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
28,"hip-hop / r&b","2008-09-15",""
26,"hip-hop / r&b","2008-09-15","1 Slight Interest"
10,"hip-hop / r&b","2008-09-15",""
22,"hip-hop / r&b","2008-09-15",""
65,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
18,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
54,"hip-hop / r&b","2008-09-15","1 Slight Interest"
2,"hip-hop / r&b","2008-09-15",""
56,"hip-hop / r&b","2008-09-15",""
5,"hip-hop / r&b","2008-09-15","1 Slight Interest"
20,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
57,"hip-hop / r&b","2008-09-15","1 Slight Interest"
58,"hip-hop / r&b","2008-09-15","1 Slight Interest"
62,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
31,"hip-hop / r&b","2008-09-15","1 Slight Interest"
4,"hip-hop / r&b","2008-09-15","3 High Interest"
68,"hip-hop / r&b","2008-09-15",""
42,"hip-hop / r&b","2008-09-15","2 Moderate Interest"
24,"hip-hop / r&b","2008-09-15","1 Slight Interest"
45,"hip-hop / r&b","2008-09-15",""
70,"hip-hop / r&b","2008-09-15",""
82,"hip-hop / r&b","2008-09-15",""
23,"hip-hop / r&b","2008-09-15","1 Slight Interest"
8,"hip-hop / r&b","2008-09-15","1 Slight Interest"
84,"hip-hop / r&b","2008-09-15",""
43,"hip-hop / r&b","2008-09-15","1 Slight Interest"
34,"hip-hop / r&b","2008-09-15","1 Slight Interest"
13,"hip-hop / r&b","2008-09-15",""
49,"hip-hop / r&b","2008-09-15",""
16,"hip-hop / r&b","2008-09-15",""
73,"jazz","2008-09-22",""
55,"jazz","2008-09-19","1 Slight Interest"
36,"jazz","2008-09-19",""
39,"jazz","2008-09-18",""
37,"jazz","2008-09-16","1 Slight Interest"
3,"jazz","2008-09-16",""
72,"jazz","2008-09-16","1 Slight Interest"
11,"jazz","2008-09-16","2 Moderate Interest"
63,"jazz","2008-09-16",""
21,"jazz","2008-09-16","2 Moderate Interest"
59,"jazz","2008-09-16","2 Moderate Interest"
47,"jazz","2008-09-16","1 Slight Interest"
51,"jazz","2008-09-16",""
17,"jazz","2008-09-16",""
52,"jazz","2008-09-16","3 High Interest"
29,"jazz","2008-09-16","1 Slight Interest"
40,"jazz","2008-09-16","1 Slight Interest"
50,"jazz","2008-09-16",""
9,"jazz","2008-09-16","2 Moderate Interest"
7,"jazz","2008-09-16","2 Moderate Interest"
69,"jazz","2008-09-16",""
44,"jazz","2008-09-16","2 Moderate Interest"
27,"jazz","2008-09-16","1 Slight Interest"
66,"jazz","2008-09-16","2 Moderate Interest"
67,"jazz","2008-09-16",""
64,"jazz","2008-09-16","1 Slight Interest"
6,"jazz","2008-09-15","2 Moderate Interest"
19,"jazz","2008-09-15","2 Moderate Interest"
30,"jazz","2008-09-15","3 High Interest"
71,"jazz","2008-09-15","1 Slight Interest"
1,"jazz","2008-09-15",""
46,"jazz","2008-09-15","2 Moderate Interest"
35,"jazz","2008-09-15","1 Slight Interest"
32,"jazz","2008-09-15","1 Slight Interest"
53,"jazz","2008-09-15",""
83,"jazz","2008-09-15","1 Slight Interest"
14,"jazz","2008-09-15",""
25,"jazz","2008-09-15","2 Moderate Interest"
61,"jazz","2008-09-15","3 High Interest"
33,"jazz","2008-09-15","1 Slight Interest"
60,"jazz","2008-09-15",""
48,"jazz","2008-09-15",""
41,"jazz","2008-09-15",""
38,"jazz","2008-09-15","1 Slight Interest"
28,"jazz","2008-09-15",""
26,"jazz","2008-09-15","1 Slight Interest"
10,"jazz","2008-09-15","3 High Interest"
22,"jazz","2008-09-15",""
65,"jazz","2008-09-15","1 Slight Interest"
18,"jazz","2008-09-15","2 Moderate Interest"
54,"jazz","2008-09-15",""
2,"jazz","2008-09-15","1 Slight Interest"
56,"jazz","2008-09-15",""
5,"jazz","2008-09-15","2 Moderate Interest"
20,"jazz","2008-09-15","1 Slight Interest"
57,"jazz","2008-09-15","2 Moderate Interest"
58,"jazz","2008-09-15","1 Slight Interest"
62,"jazz","2008-09-15","3 High Interest"
31,"jazz","2008-09-15","2 Moderate Interest"
4,"jazz","2008-09-15","3 High Interest"
68,"jazz","2008-09-15",""
42,"jazz","2008-09-15","2 Moderate Interest"
24,"jazz","2008-09-15","1 Slight Interest"
45,"jazz","2008-09-15",""
70,"jazz","2008-09-15","3 High Interest"
82,"jazz","2008-09-15",""
23,"jazz","2008-09-15","2 Moderate Interest"
8,"jazz","2008-09-15","2 Moderate Interest"
84,"jazz","2008-09-15",""
43,"jazz","2008-09-15","3 High Interest"
34,"jazz","2008-09-15","1 Slight Interest"
13,"jazz","2008-09-15",""
49,"jazz","2008-09-15","2 Moderate Interest"
16,"jazz","2008-09-15",""
73,"classical","2008-09-22",""
55,"classical","2008-09-19","1 Slight Interest"
36,"classical","2008-09-19",""
39,"classical","2008-09-18","2 Moderate Interest"
37,"classical","2008-09-16","1 Slight Interest"
3,"classical","2008-09-16","2 Moderate Interest"
72,"classical","2008-09-16","2 Moderate Interest"
11,"classical","2008-09-16","1 Slight Interest"
63,"classical","2008-09-16","3 High Interest"
21,"classical","2008-09-16","2 Moderate Interest"
59,"classical","2008-09-16","2 Moderate Interest"
47,"classical","2008-09-16","3 High Interest"
51,"classical","2008-09-16","3 High Interest"
17,"classical","2008-09-16",""
52,"classical","2008-09-16","3 High Interest"
29,"classical","2008-09-16","2 Moderate Interest"
40,"classical","2008-09-16","1 Slight Interest"
50,"classical","2008-09-16",""
9,"classical","2008-09-16","2 Moderate Interest"
7,"classical","2008-09-16","2 Moderate Interest"
69,"classical","2008-09-16",""
44,"classical","2008-09-16","3 High Interest"
27,"classical","2008-09-16","1 Slight Interest"
66,"classical","2008-09-16","3 High Interest"
67,"classical","2008-09-16",""
64,"classical","2008-09-16",""
6,"classical","2008-09-15","3 High Interest"
19,"classical","2008-09-15","3 High Interest"
30,"classical","2008-09-15","1 Slight Interest"
71,"classical","2008-09-15","1 Slight Interest"
1,"classical","2008-09-15","2 Moderate Interest"
46,"classical","2008-09-15","1 Slight Interest"
35,"classical","2008-09-15","1 Slight Interest"
32,"classical","2008-09-15","1 Slight Interest"
53,"classical","2008-09-15",""
83,"classical","2008-09-15","2 Moderate Interest"
14,"classical","2008-09-15","3 High Interest"
25,"classical","2008-09-15","1 Slight Interest"
61,"classical","2008-09-15","2 Moderate Interest"
33,"classical","2008-09-15","1 Slight Interest"
